longitude,latitude,cluster
-52.82026496976477,-11.041777062047716,0
-52.62317459642895,-11.041777062047716,0
-52.865629891612805,-11.041866893576127,0
-52.65991569154944,-11.041866893576127,0
-52.55750774915981,-11.041866893576127,0
-52.69171605260727,-11.04195672510454,0
-52.59766244235996,-11.04195672510454,0
-52.83338037291292,-11.042046556632952,0
-52.62964246647461,-11.042046556632952,0
-52.86670786995375,-11.042136388161364,0
-52.65946653390738,-11.042136388161364,0
-52.557148423046165,-11.042136388161364,0
-52.68794312841396,-11.042226219689775,0
-52.591464066899526,-11.042226219689775,0
-52.82251075797507,-11.042316051218188,0
-52.62425257476989,-11.042316051218188,0
-52.86095865213539,-11.0424058827466,0
-52.653717316089015,-11.0424058827466,0
-52.55202802592668,-11.0424058827466,0
-52.68426003574908,-11.042495714275011,0
-52.58526569143911,-11.042495714275011,0
-52.82170227421936,-11.042585545803425,0
-52.62308476490054,-11.042585545803425,0
-52.86131797824903,-11.042675377331836,0
-52.654166473731074,-11.042675377331836,0
-52.55050088994368,-11.042675377331836,0
-52.68102610072624,-11.042765208860247,0
-52.58266057711516,-11.042765208860247,0
-52.71273663025566,-11.04285504038866,0
-52.61562874804235,-11.04285504038866,0
-52.85314330916355,-11.04294487191707,0
-52.64257820656593,-11.04294487191707,0
-53.321075740661406,-11.043034703445484,-1
-52.66934800203269,-11.043034703445484,0
-52.56514342907483,-11.043034703445484,0
-52.69548897680057,-11.043124534973895,0
-52.60296250253626,-11.043124534973895,0
-52.83823127544717,-11.043214366502308,0
-52.63072044481555,-11.043214366502308,0
-52.8670671960674,-11.04330419803072,0
-52.65784956639596,-11.04330419803072,0
-52.55229752051192,-11.04330419803072,0
-52.681115932254656,-11.043394029559131,0
-52.5799656312628,-11.043394029559131,0
-52.7107603366306,-11.043483861087545,0
-52.611945655377454,-11.043483861087545,0
-52.85044836331119,-11.043573692615954,0
-52.63718831486121,-11.043573692615954,0
-52.87488253903924,-11.043663524144367,0
-52.66449709949845,-11.043663524144367,0
-52.560472189597405,-11.043663524144367,0
-52.69342285164709,-11.04375335567278,0
-52.59954890445661,-11.04375335567278,0
-52.83616515029369,-11.04384318720119,0
-52.62784583590637,-11.04384318720119,0
-52.86652820689693,-11.043933018729602,0
-52.65784956639596,-11.043933018729602,0
-52.55391448802333,-11.043933018729602,0
-52.68776346535714,-11.044022850258017,0
-52.59065558314382,-11.044022850258017,0
-52.83167357387309,-11.044112681786428,0
-52.62479156394036,-11.044112681786428,0
-52.86455191327187,-11.044202513314838,0
-52.655334283600425,-11.044202513314838,0
-52.55184836286986,-11.044202513314838,0
-52.68506851950478,-11.044292344843251,0
-52.583828386984514,-11.044292344843251,0
-52.81909715989541,-11.044382176371665,0
-52.61958133529247,-11.044382176371665,0
-52.85718572794208,-11.044472007900074,0
-52.64617146770241,-11.044472007900074,0
-52.536127845397765,-11.044472007900074,0
-52.67123446412934,-11.044561839428486,0
-52.56289764086453,-11.044561839428486,0
-52.69369234623233,-11.0446516709569,0
-52.60035738821232,-11.0446516709569,0
-52.82825997579344,-11.04474150248531,0
-52.623623754071005,-11.04474150248531,0
-52.86158747283427,-11.044831334013722,0
-52.65021388648095,-11.044831334013722,0
-52.54079908487519,-11.044831334013722,0
-52.676175198192,-11.044921165542137,0
-52.56882652173972,-11.044921165542137,0
-52.704022971999706,-11.045010997070548,0
-52.60466930157609,-11.045010997070548,0
-52.83993807448699,-11.045100828598958,0
-52.62685768909384,-11.045100828598958,0
-52.86643837536852,-11.04519066012737,0
-52.65425630525949,-11.04519066012737,0
-52.542865210028666,-11.04519066012737,0
-52.67904980710118,-11.045280491655785,0
-52.57197062523414,-11.045280491655785,0
-52.70743657007936,-11.045370323184194,0
-52.60817273118416,-11.045370323184194,0
-52.84766358593042,-11.045460154712606,0
-52.63251707538379,-11.045460154712606,0
-52.87119944637435,-11.045549986241015,0
-52.66072417530514,-11.045549986241015,0
-52.54699746033561,-11.045549986241015,0
-52.68381087810702,-11.04563981776943,0
-52.57816900069456,-11.04563981776943,0
-52.71049084204537,-11.045729649297842,0
-52.60996936175239,-11.045729649297842,0
-52.84748392287359,-11.045819480826252,0
-52.62892381424732,-11.045819480826252,0
-52.8663485438401,-11.045909312354668,0
-52.65479529442995,-11.045909312354668,0
-52.53963127500583,-11.045909312354668,0
-52.67860064945912,-11.045999143883078,0
-52.569545173967015,-11.045999143883078,0
-52.707616233136186,-11.04608897541149,0
-52.60592694297385,-11.04608897541149,0
-52.84748392287359,-11.0461788069399,0
-52.630091624116666,-11.0461788069399,0
-52.87146894095959,-11.046268638468314,0
-52.66153265906085,-11.046268638468314,0
-52.546907628807205,-11.046268638468314,0
-52.68533801409002,-11.046358469996726,0
-52.58077411501851,-11.046358469996726,0
-52.78954258704788,-11.046448301525135,-1
-52.61473043275822,-11.046448301525135,0
-52.859431516152384,-11.046538133053549,0
-52.64185955433864,-11.046538133053549,0
-53.42204637859644,-11.046627964581962,-1
-52.67626502972041,-11.046627964581962,0
-52.5656824182453,-11.046627964581962,0
-52.71058067357378,-11.046717796110372,0
-52.6100591932808,-11.046717796110372,0
-52.85395179291925,-11.046807627638785,0
-52.63835612473057,-11.046807627638785,0
-53.37102207045845,-11.046897459167198,-1
-52.67662435583406,-11.046897459167198,0
-52.56649090200101,-11.046897459167198,0
-52.78783578800806,-11.04698729069561,-1
-52.61365245441728,-11.04698729069561,0
-52.86185696741951,-11.04707712222402,0
-52.65093253870824,-11.04707712222402,0
-52.54106857946042,-11.04707712222402,0
-52.68848211758444,-11.047166953752432,0
-52.58535552296752,-11.047166953752432,0
-52.843980493265526,-11.047256785280846,0
-52.630540781758725,-11.047256785280846,0
-53.27436334588719,-11.047346616809255,-1
-52.67554637749312,-11.047346616809255,0
-52.56631123894418,-11.047346616809255,0
-52.8031969793665,-11.047436448337669,0
-52.61661689485488,-11.047436448337669,0
-52.869492647334525,-11.04752627986608,0
-52.66198181670291,-11.04752627986608,0
-52.54807543867656,-11.04752627986608,0
-52.70653825479524,-11.047616111394492,0
-52.60269300795103,-11.047616111394492,0
-52.8543111190329,-11.047705942922905,0
-52.63835612473057,-11.047705942922905,0
-53.46390787083641,-11.047795774451316,-1
-52.68156508989672,-11.047795774451316,0
-52.57304860357508,-11.047795774451316,0
-52.836344813350514,-11.04788560597973,0
-52.62272543878689,-11.04788560597973,0
-52.876409675022245,-11.04797543750814,0
-52.66746153993604,-11.04797543750814,0
-52.56029252654058,-11.04797543750814,0
-52.78855444023535,-11.048065269036552,-1
-52.60943037258192,-11.048065269036552,0
-52.86248578811839,-11.048155100564964,0
-52.64814776132747,-11.048155100564964,0
-52.54169740015931,-11.048155100564964,0
-52.69027874815268,-11.048244932093375,0
-52.5927217082973,-11.048244932093375,0
-52.85080768942483,-11.048334763621789,0
-52.63143909704285,-11.048334763621789,0
-53.43983302122201,-11.0484245951502,-1
-52.67851081793072,-11.0484245951502,0
-52.57340792968873,-11.0484245951502,0
-52.84029740060064,-11.048514426678611,0
-52.62182712350277,-11.048514426678611,0
-52.882608050482666,-11.048604258207025,0
-52.67123446412934,-11.048604258207025,0
-52.56631123894418,-11.048604258207025,0
-52.83454818278227,-11.048694089735436,0
-52.616976220968525,-11.048694089735436,0
-52.87712832724954,-11.048783921263848,0
-52.66512592019733,-11.048783921263848,0
-52.561729830995176,-11.048783921263848,0
-52.80418512617904,-11.04887375279226,0
-52.6123049814911,-11.04887375279226,0
-52.87362489764147,-11.048963584320672,0
-52.66323945810068,-11.048963584320672,0
-52.56065185265423,-11.048963584320672,0
-52.81002417552581,-11.049053415849084,0
-52.61616773721282,-11.049053415849084,0
-52.8806317568576,-11.049143247377495,0
-52.67006665425999,-11.049143247377495,0
-52.56801803798401,-11.049143247377495,0
-52.839219422259696,-11.049233078905909,0
-52.62398308018466,-11.049233078905909,0
-53.28693975986487,-11.04932291043432,-1
-52.676175198192,-11.04932291043432,0
-52.57349776121714,-11.04932291043432,0
-52.843441504095054,-11.049412741962731,0
-52.62667802603701,-11.049412741962731,0
-53.27346503060307,-11.049502573491145,-1
-52.675636209021526,-11.049502573491145,0
-52.57484523414332,-11.049502573491145,0
-52.84290251492458,-11.049592405019556,0
-52.6273068467359,-11.049592405019556,0
-53.28379565637045,-11.049682236547968,-1
-52.67500738832265,-11.049682236547968,0
-52.57448590802967,-11.049682236547968,0
-52.84326184103824,-11.04977206807638,0
-52.62497122699719,-11.04977206807638,0
-53.2782261016089,-11.049861899604792,-1
-52.676354861248825,-11.049861899604792,0
-52.5724197828762,-11.049861899604792,0
-52.84029740060064,-11.049951731133204,0
-52.62317459642895,-11.049951731133204,0
-52.88269788201108,-11.050041562661615,0
-52.6724022739987,-11.050041562661615,0
-52.56918584785336,-11.050041562661615,0
-52.83697363404939,-11.050131394190029,0
-52.61967116682088,-11.050131394190029,0
-52.878475800175714,-11.05022122571844,0
-52.66692255076557,-11.05022122571844,0
-52.56155016793835,-11.05022122571844,0
-52.78900359787741,-11.050311057246851,-1
-52.60898121493986,-11.050311057246851,0
-52.86679770148216,-11.050400888775265,0
-52.647968098270645,-11.050400888775265,0
-52.54475167212532,-11.050400888775265,0
-52.69000925356744,-11.050490720303674,0
-52.590296257030175,-11.050490720303674,0
-52.847753417458826,-11.050580551832088,0
-52.63098993940079,-11.050580551832088,0
-52.88539282786344,-11.0506703833605,0
-52.67455823068059,-11.0506703833605,0
-52.57035365772272,-11.0506703833605,0
-52.83481767736751,-11.05076021488891,0
-52.62047965057659,-11.05076021488891,0
-52.87811647406207,-11.050850046417324,0
-52.66818019216333,-11.050850046417324,0
-52.56226882016564,-11.050850046417324,0
-52.80301731630968,-11.050939877945735,0
-52.61086767703651,-11.050939877945735,0
-52.869672310391344,-11.051029709474149,0
-52.65991569154944,-11.051029709474149,0
-52.55265684662557,-11.051029709474149,0
-52.739057268080366,-11.051119541002558,-1
-52.60332182864991,-11.051119541002558,0
-52.86077898907856,-11.051209372530971,0
-52.64509348936146,-11.051209372530971,0
-52.53981093806266,-11.051209372530971,0
-52.68911093828332,-11.051299204059385,0
-52.59128440384271,-11.051299204059385,0
-52.84694493370312,-11.051389035587794,0
-52.63125943398602,-11.051389035587794,0
-53.274273514358775,-11.051478867116206,-1
-52.67716334500453,-11.051478867116206,0
-52.57035365772272,-11.051478867116206,0
-52.83499734042433,-11.05156869864462,0
-52.6167965579117,-11.05156869864462,0
-52.86976214191976,-11.05165853017303,0
-52.66153265906085,-11.05165853017303,0
-52.553555161909685,-11.05165853017303,0
-52.697555101954045,-11.051748361701442,0
-52.598381094587246,-11.051748361701442,0
-52.84999920566913,-11.051838193229855,0
-52.63530185276456,-11.051838193229855,0
-53.37695095133364,-11.051928024758269,-1
-52.67860064945912,-11.051928024758269,0
-52.57008416313749,-11.051928024758269,0
-52.83167357387309,-11.052017856286678,0
-52.61967116682088,-11.052017856286678,0
-52.869672310391344,-11.05210768781509,0
-52.66530558325415,-11.05210768781509,0
-52.55651960234728,-11.05210768781509,0
-52.78334421158746,-11.052197519343505,-1
-52.60341166017832,-11.052197519343505,0
-52.85188566776578,-11.052287350871914,0
-52.64284770115117,-11.052287350871914,0
-52.53846346513648,-11.052287350871914,0
-52.686415992430966,-11.052377182400326,0
-52.58535552296752,-11.052377182400326,0
-52.83535666653798,-11.052467013928736,0
-52.62766617284954,-11.052467013928736,0
-52.879733441573485,-11.05255684545715,0
-52.67536671443629,-11.05255684545715,0
-52.56981466855225,-11.05255684545715,0
-52.81927682295224,-11.052646676985562,0
-52.6183236938947,-11.052646676985562,0
-52.86095865213539,-11.052736508513972,0
-52.66270046893021,-11.052736508513972,0
-52.55005173230162,-11.052736508513972,0
-52.69980089016434,-11.052826340042389,0
-52.60206418725214,-11.052826340042389,0
-52.842992346453,-11.052916171570798,0
-52.64150022822498,-11.052916171570798,0
-52.53639733998301,-11.052916171570798,0
-52.686146497845726,-11.05300600309921,0
-52.58535552296752,-11.05300600309921,0
-52.83104475317421,-11.05309583462762,0
-52.6288339827189,-11.05309583462762,0
-52.86814517440834,-11.053185666156034,0
-52.67357008386806,-11.053185666156034,0
-52.56505359754642,-11.053185666156034,0
-52.8009511911562,-11.053275497684446,0
-52.61311346524681,-11.053275497684446,0
-52.85628741265796,-11.053365329212856,0
-52.662071648231326,-11.053365329212856,0
-52.54969240618797,-11.053365329212856,0
-52.70285516213035,-11.05345516074127,0
-52.60430997546244,-11.05345516074127,0
-52.84550762924853,-11.053544992269682,0
-52.65030371800936,-11.053544992269682,0
-52.54008043264789,-11.053544992269682,0
-52.695219482215336,-11.053634823798092,0
-52.59909974681455,-11.053634823798092,0
-52.840656726714286,-11.053724655326503,0
-52.64446466866258,-11.053724655326503,0
-52.53756514985236,-11.053724655326503,0
-52.69054824273791,-11.053814486854918,0
-52.59236238218365,-11.053814486854918,0
-52.83059559553215,-11.05390431838333,0
-52.63134926551444,-11.05390431838333,0
-52.88126057755649,-11.05399414991174,0
-52.67698368194771,-11.05399414991174,0
-52.57026382619431,-11.05399414991174,0
-52.821522611162536,-11.054083981440153,0
-52.62263560725848,-11.054083981440153,0
-52.868235005936754,-11.054173812968566,0
-52.67132429565776,-11.054173812968566,0
-52.56388578767706,-11.054173812968566,0
-52.80131051726985,-11.054263644496976,0
-52.61284397066157,-11.054263644496976,0
-52.85592808654432,-11.054353476025389,0
-52.66198181670291,-11.054353476025389,0
-52.54942291160273,-11.054353476025389,0
-52.701148363090525,-11.054443307553802,0
-52.60260317642261,-11.054443307553802,0
-52.844878808549645,-11.054533139082212,0
-52.644644331719405,-11.054533139082212,0
-52.54034992723313,-11.054533139082212,0
-52.6882126229992,-11.054622970610623,0
-52.58688265895052,-11.054622970610623,0
-52.832302394571975,-11.054712802139036,0
-52.63063061328714,-11.054712802139036,0
-53.4006664748344,-11.05480263366745,-1
-52.6739294099817,-11.05480263366745,0
-52.57107230995002,-11.05480263366745,0
-52.8197259805943,-11.05489246519586,0
-52.620299987519765,-11.05489246519586,0
-52.86221629353315,-11.054982296724273,0
-52.66431743644162,-11.054982296724273,0
-52.55957387431329,-11.054982296724273,0
-52.70078903697687,-11.055072128252684,0
-52.60296250253626,-11.055072128252684,0
-52.84667543911789,-11.055161959781096,0
-52.64671045687288,-11.055161959781096,0
-52.54187706321613,-11.055161959781096,0
-52.68866178064126,-11.055251791309509,0
-52.59182339301318,-11.055251791309509,0
-52.8295176171912,-11.05534162283792,0
-52.6280254989632,-11.05534162283792,0
-52.86311460881727,-11.055431454366332,0
-52.66818019216333,-11.055431454366332,0
-52.56298747239294,-11.055431454366332,0
-52.78334421158746,-11.055521285894743,-1
-52.60637610061591,-11.055521285894743,0
-52.84407032479394,-11.055611117423156,0
-52.64500365783305,-11.055611117423156,0
-52.53684649762506,-11.055611117423156,0
-52.68210407906719,-11.055700948951568,0
-52.58068428349009,-11.055700948951568,0
-52.80831737648598,-11.05579078047998,0
-52.617515210139,-11.05579078047998,0
-52.85377212986243,-11.055880612008393,0
-52.65865805015167,-11.055880612008393,0
-52.54780594409132,-11.055880612008393,0
-52.69593813444263,-11.055970443536804,0
-52.59820143153043,-11.055970443536804,0
-52.83409902514021,-11.056060275065215,0
-52.636289999577095,-11.056060275065215,0
-52.88368602882361,-11.056150106593629,0
-52.67482772526582,-11.056150106593629,0
-52.56702989117148,-11.056150106593629,0
-52.80175967491191,-11.05623993812204,0
-52.61041851939445,-11.05623993812204,0
-52.84766358593042,-11.056329769650452,0
-52.65236984316283,-11.056329769650452,0
-52.54250588391501,-11.056329769650452,0
-52.69207537872092,-11.056419601178863,0
-52.59344036052459,-11.056419601178863,0
-52.830865090117385,-11.056509432707276,0
-52.63431370595203,-11.056509432707276,0
-52.8685943320504,-11.056599264235688,0
-52.67572604054994,-11.056599264235688,0
-52.57089264689319,-11.056599264235688,0
-52.80777838731551,-11.0566890957641,0
-52.61661689485488,-11.0566890957641,0
-52.85242465693625,-11.056778927292513,0
-52.65766990333914,-11.056778927292513,0
-52.54744661797767,-11.056778927292513,0
-52.69512965068692,-11.056868758820924,0
-52.59658446401901,-11.056868758820924,0
-52.83239222610038,-11.056958590349335,0
-52.63467303206568,-11.056958590349335,0
-52.86473157632869,-11.057048421877749,0
-52.66925817050428,-11.057048421877749,0
-52.56316713544977,-11.057048421877749,0
-52.782715390888576,-11.05713825340616,-1
-52.60332182864991,-11.05713825340616,0
-52.83607531876528,-11.057228084934572,0
-52.6355713473498,-11.057228084934572,0
-52.86374342951616,-11.057317916462983,0
-52.66692255076557,-11.057317916462983,0
-52.56244848322247,-11.057317916462983,0
-52.69530931374375,-11.057407747991396,0
-52.5980217684736,-11.057407747991396,0
-52.82718199745249,-11.057497579519808,0
-52.62595937380972,-11.057497579519808,0
-52.85485010820337,-11.05758741104822,0
-52.65784956639596,-11.05758741104822,0
-52.54457200906849,-11.05758741104822,0
-52.686595655487785,-11.05767724257663,0
-52.59011659397335,-11.05767724257663,0
-52.82026496976477,-11.057767074105044,0
-52.61886268306517,-11.057767074105044,0
-52.848472069686125,-11.057856905633455,0
-52.64671045687288,-11.057856905633455,0
-52.87443338139718,-11.057946737161869,0
-52.67455823068059,-11.057946737161869,0
-52.57161129912049,-11.057946737161869,0
-52.78612898896823,-11.058036568690278,-1
-52.60727441590004,-11.058036568690278,0
-52.83598548723686,-11.058126400218692,0
-52.63000179258826,-11.058126400218692,0
-52.85835353781144,-11.058216231747105,0
-52.65497495748678,-11.058216231747105,0
-52.540709253346776,-11.058216231747105,0
-52.676354861248825,-11.058306063275516,0
-52.573587592745554,-11.058306063275516,0
-52.7821764017181,-11.058395894803928,-1
-52.60017772515549,-11.058395894803928,0
-52.82628368216837,-11.05848572633234,0
-52.61688638944011,-11.05848572633234,0
-52.84146521046999,-11.05857555786075,0
-52.632696738440615,-11.05857555786075,0
-52.85628741265796,-11.058665389389162,0
-52.64940540272524,-11.058665389389162,0
-52.86868416357881,-11.058755220917575,0
-52.66350895268592,-11.058755220917575,0
-52.543314367670725,-11.058755220917575,0
-52.67383957845329,-11.058845052445989,0
-52.569275679381775,-11.058845052445989,0
-52.68533801409002,-11.058934883974398,0
-52.58248091405834,-11.058934883974398,0
-52.78208657018969,-11.05902471550281,-1
-52.595775980263305,-11.05902471550281,0
-52.80750889273028,-11.059114547031225,0
-52.60457947004768,-11.059114547031225,0
-52.823229410202366,-11.059204378559636,0
-52.6123049814911,-11.059204378559636,0
-52.83068542706056,-11.059294210088046,0
-52.61931184070723,-11.059294210088046,0
-52.83886009614604,-11.05938404161646,0
-52.6273068467359,-11.05938404161646,0
-52.84389066173711,-11.05947387314487,0
-52.6326069069122,-11.05947387314487,0
-52.84820257510089,-11.059563704673282,0
-52.640332418355634,-11.059563704673282,0
-52.85152634165213,-11.059653536201694,0
-52.64500365783305,-11.059653536201694,0
-52.85628741265796,-11.059743367730109,0
-52.651112201765066,-11.059743367730109,0
-52.8596111792092,-11.059833199258518,0
-52.65353765303219,-11.059833199258518,0
-52.86185696741951,-11.05992303078693,0
-52.655334283600425,-11.05992303078693,0
-52.863024777288864,-11.06001286231534,0
-52.6565919249982,-11.06001286231534,0
-52.865899386198045,-11.060102693843756,0
-52.65910720779373,-11.060102693843756,0
-52.86733669065264,-11.060192525372166,0
-52.65946653390738,-11.060192525372166,0
-52.86643837536852,-11.060282356900576,0
-52.65713091416867,-11.060282356900576,0
-52.865180733970746,-11.06037218842899,0
-52.65605293582773,-11.06037218842899,0
-52.864641744800274,-11.060462019957402,0
-52.65398681067425,-11.060462019957402,0
-52.863563766459336,-11.060551851485814,0
-52.65093253870824,-11.060551851485814,0
-52.85988067379444,-11.060641683014223,0
-52.64617146770241,-11.060641683014223,0
-52.85709589641368,-11.060731514542638,0
-52.64239854350911,-11.060731514542638,0
-52.85386196139084,-11.06082134607105,0
-52.6386256193158,-11.06082134607105,0
-52.85089752095325,-11.06091117759946,0
-52.6288339827189,-11.06091117759946,0
-52.844249987850766,-11.061001009127873,0
-52.6167965579117,-11.061001009127873,0
-52.835626161123216,-11.061090840656286,0
-52.60763374201368,-11.061090840656286,0
-52.82673283981043,-11.061180672184696,0
-52.596943790132656,-11.061180672184696,0
-52.80804788190075,-11.061270503713107,0
-52.58158259877421,-11.061270503713107,0
-52.68021761697054,-11.061360335241522,0
-52.56622140741577,-11.061360335241522,0
-52.66782086604969,-11.061450166769934,0
-53.286670265279625,-11.061539998298343,-1
-52.65632243041296,-11.061539998298343,0
-52.86805534287993,-11.061629829826757,0
-52.64877658202636,-11.061629829826757,0
-52.85359246680561,-11.06171966135517,0
-52.62892381424732,-11.06171966135517,0
-52.84335167256664,-11.06180949288358,0
-52.6167965579117,-11.06180949288358,0
-52.83427868819704,-11.061899324411993,0
-52.60565744838862,-11.061899324411993,0
-52.826014187583134,-11.061989155940406,0
-52.59757261083154,-11.061989155940406,0
-52.81909715989541,-11.062078987468816,0
-52.59281153982571,-11.062078987468816,0
-52.811730974565634,-11.062168818997227,0
-52.588589457990345,-11.062168818997227,0
-52.80310714783809,-11.06225865052564,0
-52.57951647362074,-11.06225865052564,0
-52.78657814661029,-11.062348482054054,0
-52.57062315230796,-11.062348482054054,0
-52.67797182876024,-11.062438313582463,0
-52.56146033640994,-11.062438313582463,0
-52.67267176858393,-11.062528145110877,0
-53.47217237145031,-11.062617976639288,-1
-52.66674288770874,-11.062617976639288,0
-53.43201767825017,-11.0627078081677,-1
-52.66009535460626,-11.0627078081677,0
-52.87057062567546,-11.062797639696113,0
-52.6513816963503,-11.062797639696113,0
-52.847573754402006,-11.062887471224524,0
-52.62164746044594,-11.062887471224524,0
-52.83212273151515,-11.062977302752936,0
-52.60520829074656,-11.062977302752936,0
-52.81837850766812,-11.063067134281347,0
-52.59281153982571,-11.063067134281347,0
-52.80427495770744,-11.06315696580976,0
-52.5739469188592,-11.06315696580976,0
-52.67608536666359,-11.063246797338172,0
-53.45375690812586,-11.063336628866583,-1
-52.66449709949845,-11.063336628866583,0
-52.87649950655065,-11.063426460394997,0
-52.653447821503775,-11.063426460394997,0
-52.846046618419,-11.063516291923408,0
-52.61967116682088,-11.063516291923408,0
-52.82790064967979,-11.06360612345182,0
-52.60035738821232,-11.06360612345182,0
-52.810114007054224,-11.063695954980233,0
-52.58176226183104,-11.063695954980233,0
-52.68012778544213,-11.063785786508644,0
-53.4187226120452,-11.063875618037056,-1
-52.66386827879956,-11.063875618037056,0
-52.85251448846466,-11.063965449565467,0
-52.63018145564508,-11.063965449565467,0
-52.833470204441326,-11.06405528109388,0
-52.60844222576939,-11.06405528109388,0
-52.81424625736117,-11.064145112622292,0
-52.588589457990345,-11.064145112622292,0
-52.679229470158006,-11.064234944150703,0
-53.28065155287602,-11.064324775679117,-1
-52.65758007181073,-11.064324775679117,0
-52.84631611300424,-11.064414607207528,0
-52.62038981904818,-11.064414607207528,0
-52.82358873631601,-11.06450443873594,0
-52.59703362166107,-11.06450443873594,0
-52.80140034879826,-11.064594270264353,0
-53.43839571676742,-11.064684101792764,-1
-52.6671022138224,-11.064684101792764,0
-52.85215516235102,-11.064773933321176,0
-52.62892381424732,-11.064773933321176,0
-52.83167357387309,-11.064863764849587,0
-52.60457947004768,-11.064863764849587,0
-52.81002417552581,-11.064953596378,0
-52.581223272660566,-11.064953596378,0
-52.67976845932848,-11.065043427906412,0
-53.4014749585901,-11.065133259434823,-1
-52.66521575172574,-11.065133259434823,0
-52.860868820606974,-11.065223090963237,0
-52.636739157219154,-11.065223090963237,0
-52.84505847160647,-11.065312922491648,0
-52.61814403083788,-11.065312922491648,0
-52.828709133435495,-11.06540275402006,0
-52.60044721974072,-11.06540275402006,0
-52.80903602871328,-11.065492585548473,0
-53.45231960367127,-11.065582417076882,-1
-52.79457315263896,-11.065582417076882,0
-53.40174445317534,-11.065672248605296,-1
-52.66853951827699,-11.065672248605296,0
-52.86428241868663,-11.065762080133709,0
-52.65650209346978,-11.065762080133709,0
-52.85071785789642,-11.06585191166212,0
-52.62640853145178,-11.06585191166212,0
-52.83589565570845,-11.065941743190532,0
-52.61014902480922,-11.065941743190532,0
-52.81379709971911,-11.066031574718943,0
-52.59182339301318,-11.066031574718943,0
-52.79511214180943,-11.066121406247357,0
-53.40057664330598,-11.066211237775766,-1
-52.66234114281656,-11.066211237775766,0
-52.85269415152148,-11.06630106930418,0
-52.63036111870191,-11.06630106930418,0
-52.83580582418004,-11.066390900832593,0
-52.6123049814911,-11.066390900832593,0
-52.812988615963405,-11.066480732361002,0
-52.59182339301318,-11.066480732361002,0
-52.79232736442865,-11.066570563889414,0
-53.28747874903534,-11.066660395417829,-1
-52.66530558325415,-11.066660395417829,0
-52.85071785789642,-11.06675022694624,0
-52.629372971889374,-11.06675022694624,0
-52.82924812260597,-11.06684005847465,0
-52.60493879616132,-11.06684005847465,0
-52.80158001185509,-11.066929890003063,0
-53.41755480217584,-11.067019721531477,-1
-52.668719181333806,-11.067019721531477,0
-52.84910089038501,-11.067109553059886,0
-52.62964246647461,-11.067109553059886,0
-52.823229410202366,-11.067199384588298,0
-52.6040404808772,-11.067199384588298,0
-52.798435908360666,-11.067289216116713,0
-53.27939391147826,-11.067379047645122,-1
-52.665395414782566,-11.067379047645122,0
-52.84433981937917,-11.067468879173534,0
-52.62326442795736,-11.067468879173534,0
-52.81352760513388,-11.067558710701944,0
-52.59442850733712,-11.067558710701944,0
-52.67725317653294,-11.06764854223036,0
-52.851795836237365,-11.06773837375877,0
-52.63036111870191,-11.06773837375877,0
-52.82035480129319,-11.06782820528718,0
-52.59757261083154,-11.06782820528718,0
-52.78990191316153,-11.067918036815596,0
-52.85511960278861,-11.068007868344006,0
-52.634583200537264,-11.068007868344006,0
-52.82260058950348,-11.068097699872418,0
-52.60161502961008,-11.068097699872418,0
-52.793225679712776,-11.06818753140083,0
-52.85844336933985,-11.068277362929242,0
-52.65578344124248,-11.068277362929242,0
-52.828439638850256,-11.068367194457654,0
-52.60520829074656,-11.068367194457654,0
-52.79502231028101,-11.068457025986064,0
-52.85529926584543,-11.068546857514477,0
-52.63503235817932,-11.068546857514477,0
-52.82071412740683,-11.06863668904289,0
-52.59900991528613,-11.06863668904289,0
-52.67833115487389,-11.0687265205713,0
-52.84999920566913,-11.068816352099711,0
-52.62919330883255,-11.068816352099711,0
-52.81649204557147,-11.068906183628126,0
-53.42294469388056,-11.068996015156538,-1
-52.67177345329981,-11.068996015156538,0
-52.84308217798141,-11.069085846684947,0
-52.61994066140612,-11.069085846684947,0
-52.80400546312221,-11.06917567821336,0
-52.8603298314365,-11.069265509741774,0
-52.65425630525949,-11.069265509741774,0
-52.821522611162536,-11.069355341270184,0
-53.42222604165326,-11.069445172798597,-1
-52.66943783356111,-11.069445172798597,0
-52.8347278458391,-11.069535004327008,0
-52.609610035638745,-11.069535004327008,0
-52.79187820678659,-11.06962483585542,0
-52.84029740060064,-11.069714667383831,0
-52.61410161205934,-11.069714667383831,0
-52.795561299451485,-11.069804498912244,0
-52.84164487352682,-11.069894330440658,0
-52.61311346524681,-11.069894330440658,0
-52.794303658053714,-11.069984161969067,0
-52.8422736942257,-11.07007399349748,0
-52.61473043275822,-11.07007399349748,0
-52.79502231028101,-11.070163825025892,0
-52.83966857990176,-11.070253656554303,0
-52.61176599232063,-11.070253656554303,0
-52.79062056538883,-11.070343488082717,0
-52.83275155221404,-11.070433319611128,0
-53.311463767121325,-11.07052315113954,-1
-52.66889884439063,-11.07052315113954,0
-52.823229410202366,-11.070612982667951,0
-52.86131797824903,-11.070702814196364,0
-52.65614276735614,-11.070702814196364,0
-52.80490377840633,-11.070792645724776,0
-52.84119571588476,-11.070882477253187,0
-53.43821605371059,-11.0709723087816,-1
-52.67033614884522,-11.0709723087816,0
-52.81765985544082,-11.071062140310012,0
-52.85386196139084,-11.071151971838423,0
-52.62335425948577,-11.071151971838423,0
