Longitude,Latitude
-53.37470516312334,-11.05022122571844
-53.44001268427883,-11.050311057246851
-53.37578314146428,-11.050311057246851
-53.37551364687905,-11.050311057246851
-53.375423815350636,-11.050311057246851
-53.43246683589223,-11.05076021488891
-53.43246683589223,-11.051119541002558
-53.28451430859774,-11.051119541002558
-53.28253801497268,-11.051119541002558
-53.28137020510332,-11.051119541002558
-53.44019234733565,-11.051209372530971
-53.44010251580724,-11.051209372530971
-53.44019234733565,-11.051299204059383
-53.44010251580724,-11.051299204059383
-53.28442447706933,-11.051389035587794
-53.284334645540916,-11.051389035587794
-53.463368881665936,-11.051478867116206
-53.45779932690439,-11.051478867116206
-53.45770949537599,-11.051478867116206
-53.30014499454142,-11.051478867116206
-53.470555403938896,-11.051568698644619
-53.45537387563727,-11.051568698644619
-53.435251613272996,-11.051568698644619
-53.284783803182975,-11.051568698644619
-53.46345871319435,-11.05165853017303
-53.43543127632982,-11.05165853017303
-53.43534144480141,-11.05165853017303
-53.435251613272996,-11.05165853017303
-53.30023482606983,-11.05165853017303
-53.28469397165456,-11.05165853017303
-53.28460414012615,-11.05165853017303
-53.28307700414315,-11.05165853017303
-53.28181936274538,-11.05165853017303
-53.28172953121697,-11.05165853017303
-53.46345871319435,-11.051748361701442
-53.455014549523625,-11.051748361701442
-53.46795028961495,-11.051838193229855
-53.46435702847847,-11.051838193229855
-53.46345871319435,-11.051838193229855
-53.45519421258045,-11.051838193229855
-53.45510438105204,-11.051838193229855
-53.28388548789886,-11.051838193229855
-53.46804012114336,-11.051928024758267
-53.463818039307995,-11.051928024758267
-53.46345871319435,-11.051928024758267
-53.432377004363815,-11.051928024758267
-53.28235835191585,-11.051928024758267
-53.37874758190188,-11.052017856286678
-53.377759435089345,-11.052017856286678
-53.28487363471139,-11.052017856286678
-53.43866521135265,-11.05210768781509
-53.28154986816015,-11.05210768781509
-53.43866521135265,-11.052197519343503
-53.28154986816015,-11.052197519343503
-53.28128037357491,-11.052287350871914
-53.468848604899065,-11.052377182400326
-53.46543500681941,-11.052467013928737
-53.30993663113832,-11.052467013928737
-53.284334645540916,-11.052467013928737
-53.46543500681941,-11.05255684545715
-53.465075680705766,-11.05255684545715
-53.31110444100768,-11.05255684545715
-53.284334645540916,-11.05255684545715
-53.44225847248913,-11.052736508513973
-53.28029222676238,-11.052826340042387
-53.37856791884506,-11.052916171570798
-53.37928657107235,-11.05300600309921
-53.37928657107235,-11.053095834627621
-53.47163338227983,-11.053185666156034
-53.46723163738765,-11.053185666156034
-53.281460036631735,-11.053185666156034
-53.44971448934732,-11.053275497684446
-53.28406515095568,-11.053275497684446
-53.465973995989884,-11.053365329212857
-53.44989415240414,-11.053365329212857
-53.449804320875735,-11.053365329212857
-53.2834363302568,-11.053365329212857
-53.28181936274538,-11.053365329212857
-53.45294842437015,-11.05345516074127
-53.379466234129175,-11.05345516074127
-53.38162219081106,-11.053544992269682
-53.28577194999551,-11.053544992269682
-53.28451430859774,-11.053634823798093
-53.4472890380802,-11.053724655326505
-53.284334645540916,-11.053724655326505
-53.2834363302568,-11.053724655326505
-53.47172321380825,-11.053814486854918
-53.44872634253479,-11.053814486854918
-53.28361599331362,-11.05390431838333
-53.28361599331362,-11.053994149911741
-53.28298717261474,-11.054083981440153
-53.28172953121697,-11.054083981440153
-53.46768079502971,-11.054173812968566
-53.44827718489273,-11.054173812968566
-53.37982556024282,-11.054173812968566
-53.38835955544196,-11.054263644496977
-53.45016364698938,-11.054353476025389
-53.28442447706933,-11.054443307553802
-53.46866894184224,-11.054533139082213
-53.4465703858529,-11.054533139082213
-53.469118099484305,-11.054622970610625
-53.46866894184224,-11.054622970610625
-53.44755853266543,-11.054622970610625
-53.46947742559795,-11.054712802139036
-53.46902826795589,-11.054712802139036
-53.46866894184224,-11.054712802139036
-53.385574778061184,-11.054712802139036
-53.384945957362305,-11.054712802139036
-53.46947742559795,-11.05480263366745
-53.469297762541125,-11.05480263366745
-53.46920793101271,-11.05480263366745
-53.46866894184224,-11.05480263366745
-53.38162219081106,-11.05480263366745
-53.284334645540916,-11.05480263366745
-53.46947742559795,-11.054892465195861
-53.469297762541125,-11.054892465195861
-53.46920793101271,-11.054892465195861
-53.46866894184224,-11.054892465195861
-53.38162219081106,-11.054892465195861
-53.284334645540916,-11.054892465195861
-53.46902826795589,-11.054982296724273
-53.385395115004364,-11.055072128252684
-53.38530528347595,-11.055072128252684
-53.38458663124865,-11.055161959781097
-53.28325666719997,-11.055161959781097
-53.28128037357491,-11.055161959781097
-53.469118099484305,-11.05534162283792
-53.2849634662398,-11.05534162283792
-53.282897341086326,-11.05534162283792
-53.28280750955791,-11.05534162283792
-53.28487363471139,-11.055431454366333
-53.46965708865477,-11.055700948951568
-53.46965708865477,-11.055790780479981
-53.388718881555604,-11.055880612008393
-53.38853921849878,-11.056150106593629
-53.39069517518067,-11.0566890957641
-53.390605343652254,-11.0566890957641
-53.280741384404436,-11.056868758820924
-53.392042648106845,-11.05713825340616
-53.39258163727732,-11.057317916462983
-53.286670265279625,-11.057407747991396
-53.28577194999551,-11.057407747991396
-53.286670265279625,-11.057497579519808
-53.28577194999551,-11.057497579519808
-53.28702959139328,-11.05767724257663
-53.286670265279625,-11.058126400218692
-53.28676009680804,-11.058216231747103
-53.286670265279625,-11.058216231747103
-53.28864655890469,-11.058306063275515
-53.28864655890469,-11.058395894803928
-53.28747874903534,-11.058845052445987
-53.287388917506924,-11.058845052445987
-53.28891605348993,-11.059114547031223
-53.288377064319455,-11.05938404161646
-53.28954487418881,-11.059653536201694
-53.28954487418881,-11.059743367730107
-53.28864655890469,-11.059743367730107
-53.288826221961514,-11.060462019957402
-53.28801773820581,-11.060462019957402
-53.29035335794452,-11.060731514542638
-53.29017369488769,-11.061180672184697
-53.28999403183087,-11.061450166769934
-53.28990420030246,-11.061450166769934
-53.289814368774046,-11.061539998298345
-53.29143133628546,-11.063426460394997
-53.469118099484305,-11.064773933321176
-53.27589048187019,-11.068277362929242
-53.27580065034178,-11.068277362929242
-53.275710818813366,-11.068277362929242
-53.2744531774156,-11.068277362929242
-53.274273514358775,-11.06863668904289
-53.4224955362385,-11.068816352099713
-53.42240570471009,-11.068816352099713
-53.27436334588719,-11.0709723087816
-53.43767706454012,-11.071690961008896
-53.49445059049647,-11.072858770878252
-53.493642106740765,-11.073038433935075
-53.275531155756546,-11.0732180969919
-53.494091264382824,-11.073307928520311
